gameDuration,surrendered,win,blueTopSummonerId,blueTopChampionName,firstBloodTeam,blueJungleSummonerId,blueJungleChampionName,blueMiddleSummonerId,blueMiddleChampionName,blueBottomSummonerId,blueBottomChampionName,blueUtilitySummonerId,blueUtilityChampionName,redTopSummonerId,redTopChampionName,redJungleSummonerId,redJungleChampionName,redMiddleSummonerId,redMiddleChampionName,redBottomSummonerId,redBottomChampionName,redUtilitySummonerId,redUtilityChampionName,blueTopKills15,blueTopDeaths15,blueTopAssists15,blueJungleKills15,blueJungleDeaths15,blueJungleAssists15,blueMiddleKills15,blueMiddleDeaths15,blueMiddleAssists15,blueBottomKills15,blueBottomDeaths15,blueBottomAssists15,blueUtilityKills15,blueUtilityDeaths15,blueUtilityAssists15,redTopKills15,redTopDeaths15,redTopAssists15,redJungleKills15,redJungleDeaths15,redJungleAssists15,redMiddleKills15,redMiddleDeaths15,redMiddleAssists15,redBottomKills15,redBottomDeaths15,redBottomAssists15,redUtilityKills15,redUtilityDeaths15,redUtilityAssists15,blueHextechDragonKills15,redHextechDragonKills15,blueChemtechDragonKills15,redChemtechDragonKills15,blueMountainDragonKills15,redMountainDragonKills15,blueCloudDragonKills15,redCloudDragonKills15,blueOceanDragonKills15,redOceanDragonKills15,blueInfernalDragonKills15,redInfernalDragonKills15,blueGrubKills15,redGrubKills15,blueHeraldKills15,redHeraldKills15,blueTopGold15,blueTopLevel15,blueJungleGold15,blueJungleLevel15,blueMiddleGold15,blueMiddleLevel15,blueBottomGold15,blueBottomLevel15,blueUtilityGold15,blueUtilityLevel15,redTopGold15,redTopLevel15,redJungleGold15,redJungleLevel15,redMiddleGold15,redMiddleLevel15,redBottomGold15,redBottomLevel15,redUtilityGold15,redUtilityLevel15,goldDifference15,rank,division 
1313,Yes,Red,lENlXxpvIsn2X5g91JS63X5TM5TS_r_1KsCQMMghiq0YVE1l8z0AVClsJ0XkweZCAVUSZ4Kqv1uX4Q,Mordekaiser,red,ggorKnFVvvlmTrjFEoNvY7jbHuT8QFoAgvP2ck9s4VujsS2yKRXwtKl5nufnh0wOiRCP80d-zEKRXg,LeeSin,KJN5neL7alPDLzRWIW4dDqTYXsrks8qoyUCUcfNbC677_3pKkMnXJaOlSMp_6DqrGu6I1LtaZy8EKg,Yasuo,AUaUjDnMepmbGM4nIJyM2nYdf7gMT1oOszcOnk9Ng891kPATmofpv7s2PuKm2IPxCsqL-XFv31OyOw,Smolder,dlzhEsdM9AVhLlYIvj5IkOv4tK9rTckPj-kbPSXPFUOW4UUiXmpqR_d6Ny5LAvMRWYLJu1jnfAf3Yg,Karma,8LbGLp1gX4jPDSCYndj9IqIUzNnd-2wjrREMyr9_cBGGmu9UDUuzkYCr8s7wJ8t7a3nx6SpM1rQF_Q,Yone,hLnm_mR1HJdTMYvEhyY6v5d3S0Lmwhc5rIKJd38tWyZJYfSYYFZ6k6Mf4vDAQy8EF98eK6Puz6Hr8w,Amumu,UtyZW9rtHsA3LDLRIEZGcOfRyTbsabASKsX9Um88pC5z75nhQg9IrPmnzGc-FAPT48dc7GXlNlx35A,Lux,DtfzuT2KHCIfkf1OC45v11IaNdPyTTGCcex_ubeA64b1KJ6WdcQyoUzL7RxyJ1e2h3yDn0sgyoUmWA,MissFortune,r0l3WS1bOWq8MkAkWfpD2ZGJIK_mnHhlmSOJpE4ky2CdpxX9dGt3k7NBDxL8vru_klJN_0QvVuQXBQ,Maokai,1,3,3,4,2,0,0,3,0,0,4,1,0,2,1,4,2,2,5,2,2,2,0,3,2,1,3,1,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,4696,10,5903,8,5529,10,3388,7,3414,7,5840,10,5916,9,4766,10,5531,9,4193,8,-3316,BRONZE,II
1359,Yes,Red,00uXOqCKakndQn2VflEqoeSoXZ_E1BkhLAeEz9J2b9UsUIgdvuXlRnjiBIeHCKVWgTc-mUEp7nh6Og,Mordekaiser,red,VOMejchYf_EjOK7Z_rqefU5IpV3G5FPGXkz-tUPYA6P4-OhVOoLUDp-3ebrHYCAQAV2DwTJvYVsmrg,Ekko,Q3l18ibLP-p5cC1l-ZC9DcrlavOvwzWoXne6r5scyzoL1ku_UMzJf0IBmrQKEdaKPL_OTvGDbwAsxg,Katarina,oQ8ERHNSbyDKeDD6YktycfAiu9jq9TmswGg3VADQIqUJHDsrzNjojtnf4qPr12TsBsidny6CWOz7sg,Senna,HkndVbykW3oX8UI93wiqj2OwHI6GLRrYB0usuRddUlFcw-dt_crA_KyWpGsqbAcatDTlcnvFn0_gxQ,Morgana,hPr1aZwZdsy9Uw7-MvAylI7tNtmHRKp9kywd8kBTc6flGhfpMl8TMMPsDzE9rlh2vBoRVEjO5Krnkg,Yone,9RXbo77IikypsHtxEyirM1JmChU-NPo89xrMmIS2IQOzfTyiWIseI-i3hfoini7blJ6kWPkylqC1QQ,JarvanIV,5ilYX815MmM-HqoRd7vljv_cFBcTITmDfAPPCiqtKm9yTKB9SJ5Qsph-ZKCk88HUmuZadOCjmLfSdQ,Ahri,on8bkTFC3_bZXtC9pcsb0zmSKr4_ZUx5JHgf8bBa4ZIFatMqKiMSJBGdsevsNf19M5O7ldaOo9CD0g,Nilah,gxH6bWsuYcLBnCJjnA9fXX6IpQzNwE1Oc2yWAGc5Yt_tdSEu_OJ8409eq9L7iStoVhFkO8wrHBuKKw,Rakan,3,4,2,5,0,1,1,0,1,0,3,1,0,3,0,3,4,0,2,1,0,0,2,0,5,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,5098,11,6641,9,4066,10,3884,8,3599,7,5556,10,4784,9,4385,10,6194,9,4150,9,-1781,BRONZE,II
2110,No,Red,42joDzxUZMVQJSGmPWo9ObVP3EXRzWdcWVz8nVXmP6PKKP0dstoIN9E283cwjLvsV05I46FtrGieKQ,Illaoi,red,f194LXo1EL7LV_znUDjx19DO_Pq15ug1JUznDDK_e28NWJf8AuCKsNTvrpqrsJJyM5iHgME1jKNEvA,Diana,nhp_Us9ITKxdVJXhrHYpm7jRnmdBUcGyedd1OrcfiBiWHw8DDQ0-xfNUamnLZBq63tHtwuPOUdX6NA,Kayn,yUgg7pppnfPRkj4h3usyAN_4gSuXgTo2slQVeaZOoc9lwxHsH7dqvxQ95U0-2Csuowwsq0wAlViVCg,Smolder,D4d2BZ_IGwWKBXMcQXMmLlu5KDDLS_Wrg--bExtkxo3qxLDTcnV6GftRnCyGeJyiQCBUKEFHwomSEw,Lux,4pB4baOlBzUWyYcETkdRMsPDcsU5nf-wduVNttftJJUx46TVHpLGwqhTqpCgbyNB6iEdpjbl68MIcw,Fiora,b2306jTQeFvAYIrX6hCl0hJcCnLWszycCv93FCnBm7_YwK192QZ2wuL2EN9neYS4HA_zElqe0ZSq6A,Warwick,s95AFMRmZaF0qNEj9ZSnStqDwcvj6PTwYGYnzG_lDUNPXIy4ZnHabg1Eh6EEXN6YNX7Y_2mEZr-q8w,Brand,gsI0EBGvHfLDqMNbnnaCR7wC__TJcKBnC3WQAlGjpvxtiWdajaqqyietPYhBVex489LcmjF4vff3FQ,Jinx,RhVw05UhDAGoRXCyTZD6puBryP8OqeBUAC0qqe2IlnpqEk8JOFktHT463nZyeOpYHjVfpdVtALyPzA,Alistar,2,3,0,0,3,3,4,3,1,4,2,5,4,0,6,5,1,0,5,5,0,1,2,2,0,3,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,5445,11,4273,8,5187,9,5981,9,5200,6,5820,11,5459,8,3809,9,3892,8,3513,7,3593,BRONZE,II
1506,Yes,Blue,nd8eVhJifTUSzkSdeUNgSs5qqgHgWmP9Y62pXT6aZpaCxQczWAA0I2a0kJq4S9tZ10AHQDUnKeGDCw,Yorick,blue,fYgvJoARMcPblQ7EWRtQwy8t-rsu3gjgkiJL3WaUrvbrpBvJYxVJmh2VMpNmbhv7eULSoFjdh8IjUQ,Gragas,MFUtIcmBBc3vdQ-mnUEL0QPkYRN-YurXFBHPgVZZaS6-tMA1m0soy3yFlrCVU88OXWT432jI5MENxg,Ryze,SzMDbG6m3O2RptkZxivuTuAsAUfwdAGd0xI7ipEt1hLbRbfiPUyMAKNOX0hPjksGYIGl9Ti73sw5Yw,Draven,_eSvk8AVbe7JIDjkr_RsoR7xfNyvvXwIayXdp0z097lBK2mI0SLNwBzybdl9MZ2Laq5yrSEnqXao0w,Blitzcrank,IyQx7JE_2XNnxnMkYmBg5UfqRXiiw8hfdZoCgdkhSnuIRlW_ouK_S_lTuaKyCGzlvNvxGvpD6csk8w,Trundle,GlPajYtV1-2XjqpeBxiB6-acABFX6j5xrIuzRwv8dJmULktl8fLmm6bPE-bTVyy22ACqvTCALwx29g,Warwick,2Xlx0ac8rMPu4FiQfWbecudMoUJIk4yfi5PHxbH6F-JjO7tpETFOCNVdiNbnGsdWzCUjrxUEyuT3PA,Syndra,2ixt15LX4vOQNZlE5LIubniCS8aHtOkIXfu3SqfksWVBI-4GTtYnyG0Bq0_PPylJQ3LnF-W4USUZVA,Jhin,mI9LFmFRXZe3c0ZqKb7uuZCR3ETezgz_agQdtCLY9aYjF094kTZKSwhqECOqYqYxBmayNhMCUXXKDg,Nautilus,3,2,0,1,3,6,5,2,0,5,3,5,1,4,7,1,2,2,5,3,1,1,2,2,4,3,1,3,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,6337,11,5401,9,6385,10,7317,9,4624,8,5088,10,5768,9,4335,10,5343,8,5420,8,4110,BRONZE,II
1359,No,Blue,tYxhGjW3fzziTQ5kKoKbqpj3i6s91w4BbNSyVxybbiVabiA3xqptAuMQpHgk88kjI__FR8PCO9TLzg,Pantheon,blue,pO3RCMtWZR3FvPuOhqDoZaz4Bt4pucLe2yeiNtMun9Dzupf0gCUgeAX4xds2iUj7ERz50vnW-5sN1A,Shyvana,eb3QJ4nsujcC5sJs7s1V5Gxy4qm496OeFyd-H51CS9hRAX5QLm5xqRB9hgMV3Scfu905lo2SfAeAUQ,Yone,iMnScUGSph92NA4OczdQFaQL6m0J2QAavlVZN9tEx5XcGlwodXE-AXqCT6djNQDtTTIcgClnLGoDQg,MissFortune,3LKnaUHZj4d7FZG8PPZ69TwzknAh9lxKPNtbw78xralMZN-dUY0-4MHimNuqZl6U_31rU9vnqp2BPQ,Veigar,CQg6ES7Rn8X8qOmkIcnc1SjfPRzEJLtFbhSV9ZSrbOFYLfSFPOwxlVzciTha-iJvbjvZ7yEWF7Nkmg,DrMundo,2WZCgPV8bI7yO6bIb33w9EUe0SXXkLbVCKobePrU2HEpPpoZTs-NLgyLc0dVqt6dke3HMxKk-aJl7Q,Nidalee,I5Prm-7VK_tUh4FIijNRLLOiaB_VOhBJ5ouBPVKUDzDMKMCJA9ppo3L4Q9AwtTpg7PnPQVyEYfpfTg,Diana,nuciSS2RlEwpMBYMzwaazkKiTxR98kX7D1-YKkgos63qLR9y2uqJsbPJz6pqvh-_SErUslLLOnbPiA,Jinx,Zbi5Y7-RcUzK9xmE8Fpwn_m9BSlg5BJ1qT3eQ_pV1yuHMaslNyHnZFwNJe4DlXTSJq-R3hBYqXq2cw,Braum,4,1,0,6,1,0,7,0,5,2,4,5,3,2,3,1,2,0,0,12,1,4,2,0,3,3,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4975,10,6600,11,7980,11,6632,9,5190,7,5114,10,2438,7,5353,9,4915,8,3774,8,9783,BRONZE,II
2380,No,Red,wETSIUZNbmIG4pPoNcTDQBLiu-HYRtyAbas7NHbhJAH7n1A0NbO38lZLajmL9GsgWrYixcIme0cukg,Nasus,red,n4jNmB5KAgu7xvDzJFzbF_EEMfp_PYgUlt_N_nDBWfIzV09uQ7S4vUq0Ir_1y_DlDOHvkw-rWr6OlA,Amumu,FJr6Nm6FWdALs5TC_ClisXD2uIBueFCet5gctrAWI5Q5HYcWeelBGPKU-9N0j7mhXpTE3ktYKjs6Fw,Yasuo,PldCLPAge9FE8lxGMLoHLwb8yxbPI1cROm7OzywB0pOi2fdr6JqX9R27aTz9lTNS2JLzsP2DM7e8yg,Caitlyn,exIKvlfhiID7Y3ZwqbJorcwS8W3TmvUBfjK7tIpJTu0k8oYIhhVjX4wz1iG3gSamXgvHOvb67hf0Lg,Xerath,2kIshou-MUEqmVo5o23WUpXVa1fCarcnnA_kt2cgwOqTQrnwls1CK4ONt05PLj1YO7U2Rpgfh7Nomg,Kayle,mlYtOOvvuj1Dpm28KPrtHnz-mn8Xmp8vRQsi0-FKYP_rm-XxEmZy7W4xowALXHETEd7NoUvs-G5sFA,Briar,3zzHrwKzW5sST9X-tJ5ye3zOPYdUW9YwUW_xZcDZxlATTRjKivjLyzR9GYCuVynYEkaweb1xbQkP5g,Leblanc,3cPFKSaZ_A2wXrZ8bcJOnhahrZ3RtAqd9MhyYLLrH5PdAfPdVe1wDorTjyvkiqDv1-LRq5K8CtdofQ,Twitch,msrA803QXQ0ExdVwhIP2bVih8jb3QxNuApzL9wwyHQwUVDDrc7qBDgKGR2vIluoeaZOeN2tN5qgx8g,Lux,0,3,0,0,4,1,3,4,0,3,2,2,2,3,3,3,0,4,4,1,4,3,3,2,5,3,2,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,5,1,1,0,4131,10,4471,9,5889,11,5540,8,4924,7,6782,11,6846,11,4861,10,5577,8,4761,9,-3872,BRONZE,II
2298,No,Red,Iiv-ezpciSfvWbYO275J_YGHqUCmRZslgOQN17PHnOrFJ_SRdFVho9ej_siS4z2wOIQAA-NLsgMx5g,Jax,blue,hK9dP5EQb9cz9TGDXIKny-j-3NVMTgGpJBC2P9txqFDPlyPuPYFTE0GVqOWtaumIfNDzlT1M-xOK9A,Trundle,Hn0ljgFZXtG5Y9HYpDkk99zUsbcLibBD5hBcwKYwuhXsKOgsrZnIex93cIHGyYyw7U1WJ74U5q1eRA,Syndra,o_tj2e6b2vn9NLqfKNcaxnt0nzX-zIb-TOBB84STDlNxn1fuIOs_4laPxHVzpCZfsmXZkK4ISUUpvQ,Caitlyn,ZVOQP0r3koDaPboIQVEh3GzHtKKYj4RIWHMNrSmoN6mC8D6pkrBywAYd2eNNhaGTDTgE7kOvXwX_yQ,Soraka,zGLgSTPSwbTYUtGyIn8aEQGv_7CFLAzHwl7g9XpyYyNqvW-PzB9jt_vRy2PeKLYd2ga63D3jRO7emg,Aatrox,7CN2LZh3IkRV-EebzZ_dLvUmCxee8gqBRsQbbyIkhG8stIWjRC_p2HNpd1dq0vu6mS2xqWFIhzePCg,Briar,9FN1NT7vEt6XSDYQ2j4yVJPtwDle5vbHQs-MNbWxotRTZ639_0mUk7Zg07O27DYg8YjQk-9k47ngwA,Lux,8yClVcmf22tpK12t4fwZ-e8Bdb64bc1lXlo_1F-Bvd58634eUdxZ0qeYHgwyw8BbPLq3IPGMqk4w0Q,Draven,ne-pSf8VH267Out1KmFI9ddmBZ6oWjVi-jGEy06xHueCx15izF6t2xc_wOcjKUd820xfV706ktzHLw,Rell,1,3,0,2,5,1,3,0,0,3,3,3,2,1,2,3,1,1,4,2,3,1,2,0,4,3,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,4375,9,4820,8,6692,11,6398,8,4444,8,5910,11,5727,9,4727,11,6371,8,3786,7,208,BRONZE,II
1232,No,Blue,85mMjyG_Yye7S3r0ManF-OJz4zWO2kZ4dFqO-YLVu5ecxVSFZ5eMoBcfPrVJaistrfqcx2fN0iiglQ,Kayle,red,fkEed8bw4PncOlkjv9-H6E5OxDEITvhtbeQHQ8jktVL3lN9vFxy4llIjLFUzXCnczWAUUk6iucgEVQ,Gragas,yVqESY50DJxOnaFQ6t2lblybPYCCotVYd-hg0ZQ8YJaJAlpr3yoXnMhGPU4L4uzozyDek75KSI5Svw,Xerath,2cn0dVTzDvXvC4EidIDvOUZ_cfdX50B-SMsIcOZrMPCehMJziDObxUVyLvEczvKMXs6yYVB5cwOAew,TwistedFate,2VamC_28DTNOsd_1VkbhM6HIKNsjhwS-RScQA6oRZx0ecBZvq0xLAA1rPhOE44PAl-E8svnQw4HCGQ,TahmKench,HapFr_Td4xqRhwagTTG8IB1wnDDUcBcouhBUXpqu4wNbalkIOezECpC3c67JSLyVRBX-0_TFfEMYNg,Maokai,5bx2FbRfkPHK4gbp0kvxZrFOWGFk2UG0-kyON6eLqnbmOor6B3hPX7okEW-HX95sF6RsNakKeietaQ,Viego,MHtEEhnUcnETaD4tW1BL6sC5gz5GZgg59kMYZCO5Qb9A9o56kBJQUHsgQzsU_RtR6QJ5_LZRF_zTWw,AurelionSol,BprHOVkLM0QD8ob1Oqsn7wQ13tHiFYRVIvIHy5SKDOF5tJq8sEm_zD4Gg2jxen3-F6NTXp6jMhie4w,Jinx,BjR0-Fc5-Hlgpn_gtigITiq2U62qUr_HLeX1nW4wiBzdwU8MhMVITVHqycWgsUWQg40odu48w3KtNw,Ahri,4,0,0,1,3,3,1,2,4,2,0,1,1,1,0,2,2,0,2,2,2,1,1,2,0,1,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0,5966,10,4600,7,5392,11,6453,9,4193,7,4189,9,4756,8,4335,9,4844,10,3334,7,5146,BRONZE,II
1943,No,Blue,_xr6k8O2SJc9o_aiMxYnr5P2XMlHquWHs5xSdhKJ_kZcCt_BfmjaEpdr-VUgsBc-YOCEFArwVKD9Xw,Nasus,blue,T98WJ6ttgk4_CDe_jSYyHrJVG1oJaxXxqRX8fCOmqvGXMTZABXr-csNvFuaDShBcoD9xlseQbMOOYw,Nocturne,ZdTpR5m0RxgVLNTvB3DzY-dz8eeGw9rhljiZYBeShWCwb_LIdduUowhuNv76mvgGcSrZiil3aDxjhw,AurelionSol,HOFy4NyUzE1Bshu4CwaoETHYlsC4Dlt8tL8h3yPwZ1N2KqtU8YDMkKTnwd1WUPiib5RMZB2e3xsZqA,Smolder,L-ZV-DZR3S9FkmRYMXUvI5AK_9455IDEHd246xOAyvYuRkKzs42GspxgimyytEkEA9Srr6T5EG3Izg,Leona,v3fxnX_I3J1mxke8S7h2uTvLl9hsU9cDLki3bWKdBU3fTX050RJKf40TLj59nhWmpNR85ro-4TzHEw,Garen,skhGYKCljfEeYGlMaakaoHUIT7pcskkHch8iCKOjxWQvzL268FBpX-H1_Xlgrt-S55evDeIRW5f3Mw,Amumu,0uGsdT4I8i1iieWCSmVLDvK6aQ-VdgT-GGyGD6NJ7FPyMzuLwbriniQRFU1z7ndwShIyabd0JUOubQ,Tryndamere,a-fL8v9wq6msyMogDaQyEi4yLG3kVoF-YqSCdrxpGWaSFkejZoJi7Pdc7wJwQPb01G_9Mh47Z-68aA,Ezreal,4Lgja_JDFhkOsPNlN77xikfg3ErdSppMfkXz_4Wm49EMNtHkAvu5DaUzj7KBg7SF3ctUeKwSzaui8g,Neeko,0,0,0,2,3,2,1,2,2,7,1,3,1,0,8,2,0,1,2,2,2,2,3,0,0,4,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,4382,11,4696,8,4763,9,6524,9,4810,7,5779,11,5065,8,5693,10,3923,7,3687,8,1028,BRONZE,II
2018,No,Blue,BZtCzgb3lMco0wEJLGKkIfiQ5AOTYPOVF5J22mbE4EOKInKKU1WIHFwq1twxa9I6jQTbVN8zmKWqng,Volibear,red,5x_TLpEDU7nCFfsrg4dTq9UZiWN0ZEA0MO-ZMgAZIFyrPztnBqxYMkeZPdJgKpy0ZJgLokbXr_Z2pg,Pantheon,yyUjDH_SKS36migj25Ao1nRXIO26Rv0QgY8aPy_q8JEG43FyzUQ7vqexbhgxpp6mii4mbdjL4xId2A,Azir,MMWKfpnsGSEZGvpUM0KGbu8r1ZrDw0DuHFdZROTQPiCcBWXWyZiGIgQUD9ddkn3rWN5r1oNG8FIiRA,Senna,UByHdm6EWUD90SzvfcE0iQ0nUm3Yw5wSr3DTSL_UPvLo3AdLZEgS8_YPvS6ey1-M9EE3D47PhRMBjg,Soraka,VdGW-SVkN9ALKy0UaNUYtQKMkKkzds_ceq3skxhPQzVJRxjttNk6eY7KyfHdYI51HagxWlQu6QamCg,Sion,4nFS5wX4sb7vBWb_h9Dvn3nwZPPRWUKP-6CW5sVWxV1ePDZ06fZ8md2BsE_FySAAUMTl_oBxFFSUqA,MonkeyKing,6ajx7q3SczJfY3G0iMPXZytEmgY_C4QIJAmrmYMrjDyCXaGWxDQoJGDgnNjA9Q4MFoMYQn6QJM7o4w,Yasuo,j4_hquXBn3zwF_K8aYq24-QCglF98_Mth2Z2i7wB35VofMfEJVYnLaocWdnf3quguNyjs-Et-1iCtw,Ezreal,_d50VNzXPaLpv7pnOy3iRJGPjT5lzNgNhUmTuWmKLm2EpdGfP3K6m6MwjvJFWIurMinUsvM0oJkcJw,Hwei,0,2,0,0,3,1,4,4,0,6,1,1,0,0,3,1,0,2,4,1,3,4,3,1,1,2,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4252,10,4030,8,5271,10,6242,9,3763,7,4686,10,5734,8,5180,10,4791,9,3776,7,-609,BRONZE,II
2266,No,Red,fRFCe6NzRktsbOSU7zJ5sSoJ0RM7QB0sXCVsKb9Ca5BxpomcZwG23LaNe0ICJ003_WExaWmQctmaig,TahmKench,blue,dFv0Rz9wUSceRa1baRs0nNScmXiYc88ELbO2r4io_xRp-7-I1xXbOfW6a_D4kHENy8XlB62iE6XX8g,Shyvana,QrP6mRlziwezrh9q84x2A3ayVsLSpfwMUELETLzzeyNFUXx51gtd5o0arwUngvFJUJNXxxS3QRPVqw,Fizz,DnXViy-S9dj2LU4IOso0uL_WR9rzQBedzzonFyEDTl4ABf50Z-9TozevN5IoP3T9nU5qOZPRJxGzRA,Vayne,WtM57xVxz8EOEBcXpV9p5zOmIgQyuFub3S9DWFppkkX6t1VobwnlDCeYrjjjZbjMhtbgu6Xr8WUirw,Lux,5-1x8Ynexo-Mj5pqJZIT7joC7HibYR1cXjZ0AeItnKV5Ov3IXMN7c4bnga6wJVk8SM_MPc-jI83bbg,Kayle,xloDB2PrD88r0lBgXNXiXjF3wMqUDqfTMgbQz4nlsiuUp65WfXLNuEc4qspdpINJlxSQrJKS80hl-w,Shaco,4JrV7JIeqr0vINhyWxOk2HTZgv8pgNYKrLMYtsZO5hr6Meq-QwtVwRowd4NQJrKPAJd1OzCxDU85qg,Malzahar,W1cv4ZpYgNRvL0JtSXOcPXjb-B2wU-fQNOPR6YihvxjWrkOhWmVCTzZngfldhEJ8aDnglWli2kkvsg,Varus,dIxCyLufFLuGeRaWyFcuizn_CxboJSvC9WMs3ucySGcpjO72HLhT4VIKLujKPjuFn8BAJdRC-gxTjQ,Nautilus,6,1,1,0,3,2,2,1,3,3,3,6,6,2,4,1,4,0,2,2,3,2,1,3,5,6,0,0,4,5,1,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,6460,11,4848,9,5337,10,5853,8,6075,8,3991,9,5285,8,6007,11,5981,8,4141,8,3168,BRONZE,II
1942,No,Blue,37kyzLIR0bpHVQEp1iez_QpXYgXIt_2AuFAIxb1j3LFekYnAFcI-nbthRTbHSa8qrdTCszfFqk9qIw,Sion,blue,m8g2-CZpRYEx2THPSZ1MlMh2k1B3wRH6yA6GMevtaj49ryYOdglDsosacxw0Y-OsVvxNyuc_B06fcg,Nocturne,Uf3pQS4UfShB_CrObkXKiQ1VVUVvGgFUJmd4WpNbNVnrLlUm2CFZxLh5IaUE5rlS6ZhRgN04s5x_4Q,Zoe,XePczE8peAFRiCzZ-j4ykYjGO_hBc-rrATDq-S1PeQmOS8tUY4p0A39MQ5JOLcCnVPwUY1lr_sAc_g,Yasuo,aFQvixBvA4i1-ZH8ZIjW8acqUJyLIOny-Rt7WUj3Jr2AjOyyvx7_tVD5ws3HBOfumjIzECW2sxsLHQ,Poppy,6scJKFavfDCKy8FNPu--pGF95NriT3PXepl9EzvMLlzevMWOA7WglWki0tw4t8bEhpJQnPb30yrQKg,Mordekaiser,FiyRz2nA9NoP7IhEOIN2x7QOyRlrKbFjEsJues--UjVe9FbD5AByCMEMERwkStLNU_xXe_ms-7RPkg,Rammus,e9qRbyaWcxObcIGYtIDhKto0bOhGjbacjAtXeXZpcDQ75ePIso0_XjA5yUMFGyCISGgy79jGH0kV9Q,Smolder,HCLaFFikg1zWPLgtXU_1CwX8ZXUWt5VEVXJnH9rP7Sc7HwCwFz7nMNWGK1FpC1TAH3TgXu0gy75JYQ,Sivir,vzDdx-FXs4_kM58CeaPGGDr0aQbZzK8DI6PqlESwBjZYLbpeHU71M5GhiHnt_GXJtJ5DeZQwjiBfAw,Renata,2,1,0,4,6,7,8,4,3,3,3,5,4,4,5,1,3,1,5,6,4,5,5,7,2,6,6,5,1,5,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,0,6686,11,6178,8,6624,9,5775,8,5038,8,4340,9,5194,7,5880,10,4937,8,5966,8,3984,BRONZE,III
2015,No,Red,3wXKokro8h01EcgbWZiAaGY-GBcnsh6xlmIrZV3mopBWpaR-VoVX8779uspKvboSK0vwDj-i4Erp2g,Tryndamere,blue,XnWW__kMkF1gq-Oc4j74ZosS1K4SZJEziJDlGWvCfvVNe-RI3HXkS0mnxV11ci_FI-0nBCDER6NNmA,Warwick,cimFnndFjhoGkIDkQNVBU3VbEPfsA4UzlFcUULjKY_0roZ9_SWeIfbomUCjfKr7W48mqmHLJkOzolA,Taliyah,HcyOxx5x_1fiD25JE0HCcxoUK1k8ahbwrg2nS-xWAVyO2Wp5QAIVqBpvhuJOu00DYp2JmYHpl63imw,MissFortune,eIjVU63B1kdZGq-lHsECAN_zHmRjRHYDaTQaPNpWaW3xmadvVDWzZlxLnIKHCi53Sy2S-hjFcKAGaA,Xerath,Ul3clcxbNXsr0OJ3__VtnYG6iXUiy8MP8dvpDn300GOMdRvIY2E6rXUSMo5Eg4C32RkYo5-i1fxVjg,Illaoi,n_AsrBBm3m-Z1pZixfyPEfY2T_wWDnh31JH06GUOHK0S74_zI1sngYYm_VJbtwDssNGkgtUnfb1Kug,Brand,LfWxXPwzW0n0fAO27_R3aJJML_8_o7t4PXgn5uBaJlegFXKpmLx6_GLcGM9Tm7kVdtvDWSID4cFsuw,Syndra,wurUv93NSv5WN536b6LNJBV0-d9F4TOvPR8jETXatXYPMzS-fWi6X_C-qrLJaNDHZWd5NDA9ya5ePA,Ezreal,nKVEPBE107R7D2Fhu5AGNV_I0ncGh7_48BT7_NI90BFATSicqTR2A3M7X8Y50DT1BTYH_SoMmP9AyA,Rell,1,1,1,1,3,2,3,1,0,5,0,3,4,3,4,1,3,0,3,3,0,1,2,1,3,3,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4811,10,4401,8,5407,10,7154,10,5937,7,5177,11,5305,9,4594,10,5319,9,3901,7,3414,BRONZE,III
